contig_id,frag_id,pad_char,pad_len,real_len,pred_class,reliability,prob_bacteria,prob_phage,prob_eukarya,prob_archaea,prob_plasmid,prob_virus
NC_076937.1,NC_076937.1__none__0,none,0,2000,phage,0.999964714050293,0.028798,0.680771,0.070973,0.065697,0.030449,0.123310
NC_076937.1,NC_076937.1__M__500,M,500,1500,bacteria,0.9999287128448486,0.598030,0.117776,0.058602,0.144188,0.030273,0.051131
NC_076937.1,NC_076937.1__M__450,M,450,1550,bacteria,0.999962568283081,0.528965,0.153231,0.065482,0.156633,0.034965,0.060724
NC_076937.1,NC_076937.1__M__400,M,400,1600,archaea,0.9999750852584839,0.170295,0.203001,0.061207,0.481187,0.030200,0.054110
NC_076937.1,NC_076937.1__M__350,M,350,1650,bacteria,0.9999806880950928,0.296083,0.238759,0.080882,0.273656,0.037733,0.072888
NC_076937.1,NC_076937.1__M__300,M,300,1700,bacteria,0.9999752044677734,0.292730,0.255578,0.098920,0.198905,0.040156,0.113712
NC_076937.1,NC_076937.1__M__250,M,250,1750,archaea,0.999968409538269,0.103881,0.131694,0.076108,0.554000,0.029246,0.105070
NC_076937.1,NC_076937.1__M__200,M,200,1800,archaea,0.9999746084213257,0.176785,0.249841,0.078626,0.348999,0.036777,0.108972
NC_076937.1,NC_076937.1__M__150,M,150,1850,archaea,0.9999668598175049,0.075027,0.325355,0.056833,0.443795,0.034785,0.064205
NC_076937.1,NC_076937.1__M__100,M,100,1900,phage,0.9999432563781738,0.064280,0.448312,0.074748,0.295004,0.038232,0.079424
NC_076937.1,NC_076937.1__M__50,M,50,1950,phage,0.9999562501907349,0.035411,0.622643,0.077759,0.127223,0.034065,0.102898
NC_076937.1,NC_076937.1__M__1,M,1,1999,phage,0.9999648332595825,0.028778,0.682572,0.070645,0.065694,0.030382,0.121929
NC_077019.1,NC_077019.1__none__0,none,0,2000,virus,0.9997250437736511,0.011214,0.033202,0.020305,0.015519,0.020955,0.898805
NC_077019.1,NC_077019.1__M__500,M,500,1500,virus,0.9999253749847412,0.030558,0.040691,0.026587,0.024220,0.014846,0.863099
NC_077019.1,NC_077019.1__M__450,M,450,1550,virus,0.9999537467956543,0.030468,0.028865,0.023421,0.023294,0.013911,0.880040
NC_077019.1,NC_077019.1__M__400,M,400,1600,virus,0.9999600648880005,0.029375,0.027827,0.022928,0.021479,0.013641,0.884751
NC_077019.1,NC_077019.1__M__350,M,350,1650,virus,0.999953031539917,0.032261,0.046451,0.024811,0.028905,0.018718,0.848854
NC_077019.1,NC_077019.1__M__300,M,300,1700,virus,0.9999363422393799,0.027487,0.036169,0.023637,0.025725,0.017456,0.869525
NC_077019.1,NC_077019.1__M__250,M,250,1750,virus,0.9999216794967651,0.039937,0.047762,0.030758,0.033603,0.017367,0.830573
NC_077019.1,NC_077019.1__M__200,M,200,1800,virus,0.9999195337295532,0.037419,0.045432,0.028599,0.034637,0.019978,0.833934
NC_077019.1,NC_077019.1__M__150,M,150,1850,virus,0.9998866319656372,0.023742,0.063370,0.025999,0.031632,0.028872,0.826385
NC_077019.1,NC_077019.1__M__100,M,100,1900,virus,0.9996820688247681,0.014067,0.037054,0.020712,0.019208,0.022375,0.886584
NC_077019.1,NC_077019.1__M__50,M,50,1950,virus,0.9995284080505371,0.011599,0.037678,0.021675,0.016221,0.022294,0.890532
NC_077019.1,NC_077019.1__M__1,M,1,1999,virus,0.9997257590293884,0.011222,0.033331,0.020363,0.015550,0.020992,0.898542
NC_077040.1,NC_077040.1__none__0,none,0,2000,virus,0.9904958009719849,0.033477,0.030050,0.089832,0.027476,0.035912,0.783253
NC_077040.1,NC_077040.1__M__500,M,500,1500,virus,0.9989583492279053,0.068080,0.018231,0.025825,0.019995,0.008107,0.859763
NC_077040.1,NC_077040.1__M__450,M,450,1550,virus,0.9984966516494751,0.055567,0.017274,0.020240,0.018389,0.008385,0.880145
NC_077040.1,NC_077040.1__M__400,M,400,1600,virus,0.9987926483154297,0.033475,0.015705,0.014656,0.015216,0.010346,0.910603
NC_077040.1,NC_077040.1__M__350,M,350,1650,virus,0.9991415739059448,0.022739,0.015436,0.012886,0.013514,0.010614,0.924811
NC_077040.1,NC_077040.1__M__300,M,300,1700,virus,0.9989738464355469,0.027558,0.015616,0.012500,0.014600,0.010464,0.919262
NC_077040.1,NC_077040.1__M__250,M,250,1750,virus,0.9976562261581421,0.028813,0.018850,0.023014,0.016609,0.012051,0.900663
NC_077040.1,NC_077040.1__M__200,M,200,1800,virus,0.9958997368812561,0.025120,0.017500,0.018173,0.015145,0.011159,0.912903
NC_077040.1,NC_077040.1__M__150,M,150,1850,virus,0.9939069151878357,0.023260,0.020080,0.024125,0.017700,0.015730,0.899105
NC_077040.1,NC_077040.1__M__100,M,100,1900,virus,0.9901250600814819,0.020528,0.018500,0.021631,0.016956,0.015821,0.906563
NC_077040.1,NC_077040.1__M__50,M,50,1950,virus,0.9817973375320435,0.026485,0.024907,0.052459,0.022287,0.028950,0.844913
NC_077040.1,NC_077040.1__M__1,M,1,1999,virus,0.9904776811599731,0.033422,0.030029,0.089639,0.027469,0.035860,0.783582
NC_073802.1,NC_073802.1__none__0,none,0,2000,phage,0.9998738765716553,0.016376,0.916347,0.016141,0.017069,0.017132,0.016936
NC_073802.1,NC_073802.1__M__500,M,500,1500,bacteria,0.9995392560958862,0.466155,0.352521,0.027118,0.035246,0.076051,0.042909
NC_073802.1,NC_073802.1__M__450,M,450,1550,bacteria,0.9997658133506775,0.477469,0.349418,0.029608,0.034894,0.065412,0.043200
NC_073802.1,NC_073802.1__M__400,M,400,1600,phage,0.9998735189437866,0.350095,0.487246,0.028884,0.034734,0.056042,0.042999
NC_073802.1,NC_073802.1__M__350,M,350,1650,phage,0.9998767375946045,0.220458,0.635907,0.025692,0.033621,0.042401,0.041921
NC_073802.1,NC_073802.1__M__300,M,300,1700,phage,0.9999343156814575,0.319382,0.529018,0.025738,0.034317,0.048422,0.043123
NC_073802.1,NC_073802.1__M__250,M,250,1750,phage,0.999937891960144,0.203569,0.649753,0.021377,0.029063,0.058088,0.038150
NC_073802.1,NC_073802.1__M__200,M,200,1800,phage,0.9999498128890991,0.145319,0.731153,0.020606,0.025366,0.046778,0.030778
NC_073802.1,NC_073802.1__M__150,M,150,1850,phage,0.9999313354492188,0.024945,0.900159,0.014409,0.015889,0.026025,0.018573
NC_073802.1,NC_073802.1__M__100,M,100,1900,phage,0.9998437166213989,0.026752,0.902333,0.013844,0.015398,0.023776,0.017896
NC_073802.1,NC_073802.1__M__50,M,50,1950,phage,0.9998379945755005,0.015102,0.918142,0.016075,0.017065,0.017262,0.016354
NC_073802.1,NC_073802.1__M__1,M,1,1999,phage,0.9998738765716553,0.016383,0.916304,0.016150,0.017072,0.017153,0.016938
NC_073874.1,NC_073874.1__none__0,none,0,2000,phage,0.9983697533607483,0.023574,0.873328,0.016516,0.017534,0.049493,0.019555
NC_073874.1,NC_073874.1__M__500,M,500,1500,bacteria,0.999242901802063,0.596964,0.232847,0.028432,0.030099,0.082957,0.028701
NC_073874.1,NC_073874.1__M__450,M,450,1550,phage,0.9990703463554382,0.372674,0.437201,0.029561,0.032194,0.096194,0.032176
NC_073874.1,NC_073874.1__M__400,M,400,1600,bacteria,0.9992423057556152,0.583819,0.247331,0.030354,0.033322,0.074221,0.030953
NC_073874.1,NC_073874.1__M__350,M,350,1650,bacteria,0.999432384967804,0.528203,0.317822,0.027849,0.034789,0.061814,0.029523
NC_073874.1,NC_073874.1__M__300,M,300,1700,bacteria,0.9992967844009399,0.604923,0.248410,0.029921,0.034549,0.051451,0.030747
NC_073874.1,NC_073874.1__M__250,M,250,1750,bacteria,0.999180018901825,0.548143,0.299247,0.028632,0.035129,0.059344,0.029504
NC_073874.1,NC_073874.1__M__200,M,200,1800,bacteria,0.9985128045082092,0.522851,0.297802,0.026681,0.036214,0.086240,0.030213
NC_073874.1,NC_073874.1__M__150,M,150,1850,phage,0.997923731803894,0.215860,0.630880,0.026042,0.034812,0.064753,0.027652
NC_073874.1,NC_073874.1__M__100,M,100,1900,phage,0.995681881904602,0.130308,0.739525,0.021304,0.027543,0.058506,0.022814
NC_073874.1,NC_073874.1__M__50,M,50,1950,phage,0.9989005327224731,0.033013,0.876654,0.016114,0.018033,0.037131,0.019055
NC_073874.1,NC_073874.1__M__1,M,1,1999,phage,0.9983689188957214,0.023585,0.873358,0.016511,0.017531,0.049465,0.019550
NC_073882.1,NC_073882.1__none__0,none,0,2000,phage,0.9999657869338989,0.017619,0.919288,0.014970,0.016403,0.015819,0.015901
NC_073882.1,NC_073882.1__M__500,M,500,1500,bacteria,0.9998733997344971,0.882456,0.037971,0.018409,0.019582,0.023966,0.017617
NC_073882.1,NC_073882.1__M__450,M,450,1550,bacteria,0.9998995065689087,0.787415,0.109395,0.022901,0.025160,0.033133,0.021995
NC_073882.1,NC_073882.1__M__400,M,400,1600,bacteria,0.9999171495437622,0.649112,0.236060,0.025587,0.027822,0.036136,0.025282
NC_073882.1,NC_073882.1__M__350,M,350,1650,bacteria,0.9999587535858154,0.587545,0.290299,0.026105,0.029810,0.039602,0.026639
NC_073882.1,NC_073882.1__M__300,M,300,1700,bacteria,0.9999717473983765,0.559320,0.314793,0.026575,0.030512,0.039318,0.029483
NC_073882.1,NC_073882.1__M__250,M,250,1750,phage,0.9999767541885376,0.322264,0.550907,0.027850,0.028757,0.039048,0.031174
NC_073882.1,NC_073882.1__M__200,M,200,1800,phage,0.9999810457229614,0.146865,0.757746,0.020433,0.021476,0.029921,0.023559
NC_073882.1,NC_073882.1__M__150,M,150,1850,phage,0.9999762773513794,0.054914,0.871454,0.015739,0.016499,0.024252,0.017142
NC_073882.1,NC_073882.1__M__100,M,100,1900,phage,0.9999675750732422,0.032564,0.903229,0.013510,0.013881,0.021536,0.015280
NC_073882.1,NC_073882.1__M__50,M,50,1950,phage,0.999970555305481,0.016421,0.920439,0.014887,0.016303,0.016050,0.015900
NC_073882.1,NC_073882.1__M__1,M,1,1999,phage,0.9999657869338989,0.017627,0.919284,0.014969,0.016399,0.015821,0.015901
NC_073952.1,NC_073952.1__none__0,none,0,2000,phage,0.9955815672874451,0.053216,0.874087,0.014732,0.016660,0.023679,0.017626
NC_073952.1,NC_073952.1__M__500,M,500,1500,bacteria,0.9982166886329651,0.828477,0.083815,0.015913,0.021058,0.033450,0.017287
NC_073952.1,NC_073952.1__M__450,M,450,1550,bacteria,0.9986295700073242,0.759110,0.136782,0.018580,0.024684,0.040371,0.020473
NC_073952.1,NC_073952.1__M__400,M,400,1600,bacteria,0.9987737536430359,0.759638,0.137181,0.019218,0.025907,0.035819,0.022237
NC_073952.1,NC_073952.1__M__350,M,350,1650,bacteria,0.9989833235740662,0.790812,0.108120,0.018555,0.025739,0.034356,0.022418
NC_073952.1,NC_073952.1__M__300,M,300,1700,bacteria,0.9995307922363281,0.742248,0.138530,0.020577,0.027983,0.047202,0.023460
NC_073952.1,NC_073952.1__M__250,M,250,1750,bacteria,0.9992607235908508,0.785785,0.106129,0.019484,0.026298,0.039357,0.022947
NC_073952.1,NC_073952.1__M__200,M,200,1800,bacteria,0.9991810917854309,0.747389,0.144666,0.019513,0.026104,0.038737,0.023591
NC_073952.1,NC_073952.1__M__150,M,150,1850,bacteria,0.9989274144172668,0.463646,0.413239,0.023425,0.028400,0.044546,0.026743
NC_073952.1,NC_073952.1__M__100,M,100,1900,phage,0.9981073141098022,0.195563,0.707867,0.020468,0.022017,0.032046,0.022037
NC_073952.1,NC_073952.1__M__50,M,50,1950,phage,0.9920114874839783,0.047623,0.883023,0.014516,0.016174,0.021475,0.017189
NC_073952.1,NC_073952.1__M__1,M,1,1999,phage,0.9955893754959106,0.053502,0.873716,0.014735,0.016673,0.023742,0.017633
NC_073983.1,NC_073983.1__none__0,none,0,2000,phage,0.9977118968963623,0.018798,0.888454,0.016776,0.020917,0.034407,0.020647
NC_073983.1,NC_073983.1__M__500,M,500,1500,bacteria,0.9969916343688965,0.665145,0.144498,0.025807,0.032536,0.098073,0.033941
NC_073983.1,NC_073983.1__M__450,M,450,1550,bacteria,0.9976339340209961,0.448292,0.331667,0.029430,0.040368,0.104147,0.046097
NC_073983.1,NC_073983.1__M__400,M,400,1600,phage,0.9983018636703491,0.366267,0.389854,0.029943,0.044170,0.115894,0.053872
NC_073983.1,NC_073983.1__M__350,M,350,1650,phage,0.997831404209137,0.356473,0.452765,0.025962,0.043232,0.079518,0.042051
NC_073983.1,NC_073983.1__M__300,M,300,1700,phage,0.998422384262085,0.212151,0.640896,0.020081,0.035232,0.053726,0.037914
NC_073983.1,NC_073983.1__M__250,M,250,1750,phage,0.9988372921943665,0.048207,0.860657,0.014448,0.023146,0.031038,0.022504
NC_073983.1,NC_073983.1__M__200,M,200,1800,phage,0.9987001419067383,0.055740,0.830281,0.016766,0.022698,0.048819,0.025696
NC_073983.1,NC_073983.1__M__150,M,150,1850,phage,0.9982444047927856,0.028612,0.861879,0.015618,0.020379,0.051070,0.022443
NC_073983.1,NC_073983.1__M__100,M,100,1900,phage,0.9968720078468323,0.024902,0.872166,0.015470,0.021100,0.044278,0.022083
NC_073983.1,NC_073983.1__M__50,M,50,1950,phage,0.9967153072357178,0.018614,0.891434,0.016712,0.020642,0.031907,0.020691
NC_073983.1,NC_073983.1__M__1,M,1,1999,phage,0.9977090358734131,0.018796,0.888338,0.016772,0.020939,0.034484,0.020671
NC_073999.1,NC_073999.1__none__0,none,0,2000,phage,0.9999524354934692,0.059941,0.818406,0.017845,0.024247,0.039727,0.039835
NC_073999.1,NC_073999.1__M__500,M,500,1500,bacteria,0.9999456405639648,0.873904,0.032996,0.019768,0.024310,0.017717,0.031305
NC_073999.1,NC_073999.1__M__450,M,450,1550,bacteria,0.999966025352478,0.863492,0.037601,0.020323,0.026337,0.018668,0.033579
NC_073999.1,NC_073999.1__M__400,M,400,1600,bacteria,0.9999624490737915,0.832789,0.051659,0.022042,0.029975,0.020676,0.042858
NC_073999.1,NC_073999.1__M__350,M,350,1650,bacteria,0.9999370574951172,0.859411,0.039032,0.018633,0.026837,0.020245,0.035842
NC_073999.1,NC_073999.1__M__300,M,300,1700,bacteria,0.9999558925628662,0.824285,0.057010,0.020327,0.030854,0.022166,0.045357
NC_073999.1,NC_073999.1__M__250,M,250,1750,bacteria,0.999935507774353,0.832348,0.060368,0.020789,0.028249,0.024911,0.033334
NC_073999.1,NC_073999.1__M__200,M,200,1800,bacteria,0.9999561309814453,0.793314,0.068582,0.021202,0.034563,0.026107,0.056232
NC_073999.1,NC_073999.1__M__150,M,150,1850,bacteria,0.9999444484710693,0.669467,0.164745,0.027995,0.041915,0.034869,0.061009
NC_073999.1,NC_073999.1__M__100,M,100,1900,bacteria,0.9999024868011475,0.642382,0.177764,0.027155,0.040879,0.043577,0.068243
NC_073999.1,NC_073999.1__M__50,M,50,1950,phage,0.9999450445175171,0.049909,0.840026,0.016858,0.024340,0.028741,0.040127
NC_073999.1,NC_073999.1__M__1,M,1,1999,phage,0.9999525547027588,0.059750,0.818721,0.017832,0.024216,0.039708,0.039772
NC_074034.1,NC_074034.1__none__0,none,0,2000,plasmid,0.999779999256134,0.027476,0.314502,0.031166,0.031788,0.559472,0.035596
NC_074034.1,NC_074034.1__M__500,M,500,1500,bacteria,0.999897837638855,0.600706,0.066514,0.028337,0.032475,0.244358,0.027609
NC_074034.1,NC_074034.1__M__450,M,450,1550,bacteria,0.9999233484268188,0.785682,0.058797,0.023960,0.027873,0.079327,0.024361
NC_074034.1,NC_074034.1__M__400,M,400,1600,bacteria,0.9999240636825562,0.593835,0.207331,0.026297,0.034578,0.109586,0.028373
NC_074034.1,NC_074034.1__M__350,M,350,1650,bacteria,0.9999703168869019,0.687833,0.115434,0.028045,0.034488,0.104311,0.029889
NC_074034.1,NC_074034.1__M__300,M,300,1700,bacteria,0.9999717473983765,0.453407,0.273104,0.032809,0.038830,0.162187,0.039663
NC_074034.1,NC_074034.1__M__250,M,250,1750,bacteria,0.9999593496322632,0.550547,0.113404,0.032551,0.038557,0.232067,0.032874
NC_074034.1,NC_074034.1__M__200,M,200,1800,plasmid,0.9999483823776245,0.212484,0.156977,0.033857,0.037344,0.525040,0.034298
NC_074034.1,NC_074034.1__M__150,M,150,1850,plasmid,0.9999217987060547,0.072339,0.201839,0.028797,0.030968,0.636833,0.029224
NC_074034.1,NC_074034.1__M__100,M,100,1900,phage,0.9998517036437988,0.080767,0.466472,0.032392,0.032288,0.355597,0.032486
NC_074034.1,NC_074034.1__M__50,M,50,1950,phage,0.9998028874397278,0.030398,0.458652,0.030969,0.031762,0.415161,0.033059
NC_074034.1,NC_074034.1__M__1,M,1,1999,plasmid,0.9997789263725281,0.027472,0.314856,0.031186,0.031801,0.559078,0.035608
NC_074251.1,NC_074251.1__none__0,none,0,2000,phage,0.9989151954650879,0.016811,0.912129,0.014743,0.015776,0.023895,0.016645
NC_074251.1,NC_074251.1__M__500,M,500,1500,bacteria,0.992878258228302,0.724602,0.160878,0.024822,0.027290,0.034445,0.027963
NC_074251.1,NC_074251.1__M__450,M,450,1550,bacteria,0.9962959885597229,0.624365,0.238923,0.024954,0.029833,0.052151,0.029774
NC_074251.1,NC_074251.1__M__400,M,400,1600,phage,0.9965924620628357,0.406508,0.442220,0.024715,0.029307,0.068179,0.029071
NC_074251.1,NC_074251.1__M__350,M,350,1650,phage,0.9975516200065613,0.405869,0.447770,0.022780,0.028110,0.067413,0.028059
NC_074251.1,NC_074251.1__M__300,M,300,1700,bacteria,0.9987278580665588,0.686418,0.185689,0.022564,0.028606,0.047812,0.028910
NC_074251.1,NC_074251.1__M__250,M,250,1750,bacteria,0.9982080459594727,0.443307,0.411447,0.024775,0.030573,0.057638,0.032260
NC_074251.1,NC_074251.1__M__200,M,200,1800,phage,0.998173713684082,0.312372,0.531250,0.023899,0.028435,0.073365,0.030680
NC_074251.1,NC_074251.1__M__150,M,150,1850,phage,0.998487114906311,0.226679,0.631855,0.021856,0.025970,0.067780,0.025859
NC_074251.1,NC_074251.1__M__100,M,100,1900,phage,0.9970320463180542,0.086077,0.809808,0.016711,0.018826,0.047834,0.020744
NC_074251.1,NC_074251.1__M__50,M,50,1950,phage,0.9988473653793335,0.019025,0.910061,0.014331,0.015313,0.024487,0.016782
NC_074251.1,NC_074251.1__M__1,M,1,1999,phage,0.9989098310470581,0.016811,0.912178,0.014747,0.015781,0.023836,0.016647
NC_074274.1,NC_074274.1__none__0,none,0,2000,phage,0.9888889789581299,0.083851,0.701322,0.037758,0.050979,0.095042,0.031048
NC_074274.1,NC_074274.1__M__500,M,500,1500,bacteria,0.9880238175392151,0.858236,0.035659,0.014797,0.019794,0.058844,0.012670
NC_074274.1,NC_074274.1__M__450,M,450,1550,bacteria,0.9889864921569824,0.783056,0.061485,0.017547,0.023335,0.098187,0.016391
NC_074274.1,NC_074274.1__M__400,M,400,1600,bacteria,0.9898595213890076,0.829907,0.050677,0.015989,0.021662,0.067231,0.014534
NC_074274.1,NC_074274.1__M__350,M,350,1650,bacteria,0.9938033819198608,0.807941,0.058195,0.020594,0.022320,0.069692,0.021257
NC_074274.1,NC_074274.1__M__300,M,300,1700,bacteria,0.9921122789382935,0.732313,0.086877,0.028392,0.029241,0.096165,0.027012
NC_074274.1,NC_074274.1__M__250,M,250,1750,bacteria,0.9944465160369873,0.779713,0.062511,0.016203,0.021778,0.103409,0.016385
NC_074274.1,NC_074274.1__M__200,M,200,1800,bacteria,0.9952882528305054,0.709635,0.090559,0.020015,0.027152,0.130766,0.021873
NC_074274.1,NC_074274.1__M__150,M,150,1850,bacteria,0.9908696413040161,0.596318,0.118956,0.034125,0.060473,0.158032,0.032097
NC_074274.1,NC_074274.1__M__100,M,100,1900,bacteria,0.9857400059700012,0.439649,0.217402,0.046105,0.083265,0.167633,0.045946
NC_074274.1,NC_074274.1__M__50,M,50,1950,phage,0.9893765449523926,0.055931,0.804300,0.024555,0.033067,0.055044,0.027103
NC_074274.1,NC_074274.1__M__1,M,1,1999,phage,0.9889318943023682,0.084623,0.699174,0.037854,0.051122,0.096115,0.031112
NC_074278.1,NC_074278.1__none__0,none,0,2000,phage,0.9924929738044739,0.212494,0.659519,0.025943,0.027447,0.051021,0.023576
NC_074278.1,NC_074278.1__M__500,M,500,1500,bacteria,0.9837897419929504,0.931249,0.014264,0.013250,0.015260,0.015643,0.010334
NC_074278.1,NC_074278.1__M__450,M,450,1550,bacteria,0.9916098713874817,0.919386,0.018535,0.017903,0.016334,0.015883,0.011959
NC_074278.1,NC_074278.1__M__400,M,400,1600,bacteria,0.9929087162017822,0.883347,0.021640,0.040096,0.019228,0.018245,0.017444
NC_074278.1,NC_074278.1__M__350,M,350,1650,bacteria,0.9946455955505371,0.923260,0.017187,0.015860,0.016212,0.015979,0.011502
NC_074278.1,NC_074278.1__M__300,M,300,1700,bacteria,0.9957990050315857,0.923147,0.020646,0.012647,0.016255,0.015728,0.011576
NC_074278.1,NC_074278.1__M__250,M,250,1750,bacteria,0.9958513975143433,0.914410,0.026941,0.012514,0.017083,0.017355,0.011698
NC_074278.1,NC_074278.1__M__200,M,200,1800,bacteria,0.9974424839019775,0.917522,0.022520,0.012375,0.017084,0.017919,0.012579
NC_074278.1,NC_074278.1__M__150,M,150,1850,bacteria,0.9973334074020386,0.813434,0.095101,0.019432,0.024924,0.028764,0.018345
NC_074278.1,NC_074278.1__M__100,M,100,1900,bacteria,0.9945980310440063,0.734664,0.164294,0.024083,0.027035,0.032066,0.017858
NC_074278.1,NC_074278.1__M__50,M,50,1950,phage,0.9897255301475525,0.233340,0.633989,0.032673,0.029520,0.045256,0.025222
NC_074278.1,NC_074278.1__M__1,M,1,1999,phage,0.9925242066383362,0.213499,0.658695,0.025784,0.027439,0.051061,0.023521
NC_074318.1,NC_074318.1__none__0,none,0,2000,phage,0.9971079230308533,0.030000,0.631199,0.025833,0.030531,0.249701,0.032736
NC_074318.1,NC_074318.1__M__500,M,500,1500,bacteria,0.9996345043182373,0.655818,0.216285,0.026303,0.035902,0.042151,0.023542
NC_074318.1,NC_074318.1__M__450,M,450,1550,bacteria,0.9995589852333069,0.771192,0.110959,0.022776,0.031981,0.041644,0.021449
NC_074318.1,NC_074318.1__M__400,M,400,1600,bacteria,0.9994944334030151,0.796255,0.080023,0.021696,0.031130,0.051010,0.019886
NC_074318.1,NC_074318.1__M__350,M,350,1650,bacteria,0.9992231130599976,0.629263,0.170962,0.026616,0.042670,0.104203,0.026286
NC_074318.1,NC_074318.1__M__300,M,300,1700,bacteria,0.9993359446525574,0.551169,0.251024,0.027829,0.045397,0.095895,0.028686
NC_074318.1,NC_074318.1__M__250,M,250,1750,bacteria,0.9991517066955566,0.651369,0.165593,0.026945,0.041511,0.089256,0.025326
NC_074318.1,NC_074318.1__M__200,M,200,1800,bacteria,0.9985595345497131,0.490593,0.319354,0.032528,0.045927,0.081472,0.030126
NC_074318.1,NC_074318.1__M__150,M,150,1850,phage,0.9975935816764832,0.074286,0.669870,0.025944,0.038675,0.160628,0.030597
NC_074318.1,NC_074318.1__M__100,M,100,1900,phage,0.9962745904922485,0.039177,0.545708,0.028125,0.038401,0.315368,0.033221
NC_074318.1,NC_074318.1__M__50,M,50,1950,phage,0.9971705079078674,0.019530,0.820292,0.018810,0.025426,0.092487,0.023455
NC_074318.1,NC_074318.1__M__1,M,1,1999,phage,0.9971272349357605,0.030056,0.631534,0.025899,0.030600,0.249053,0.032860
NC_074355.1,NC_074355.1__none__0,none,0,2000,phage,0.999582827091217,0.020278,0.920016,0.010645,0.014210,0.019667,0.015184
NC_074355.1,NC_074355.1__M__500,M,500,1500,bacteria,0.9998618364334106,0.762387,0.136269,0.023536,0.029734,0.027482,0.020592
NC_074355.1,NC_074355.1__M__450,M,450,1550,bacteria,0.9999105930328369,0.621350,0.228108,0.036931,0.042919,0.037530,0.033162
NC_074355.1,NC_074355.1__M__400,M,400,1600,bacteria,0.9998961687088013,0.621517,0.236836,0.034297,0.043223,0.032721,0.031406
NC_074355.1,NC_074355.1__M__350,M,350,1650,bacteria,0.9999065399169922,0.495980,0.377667,0.026926,0.038871,0.034704,0.025852
NC_074355.1,NC_074355.1__M__300,M,300,1700,bacteria,0.9999127388000488,0.633966,0.238543,0.027331,0.037934,0.036823,0.025402
NC_074355.1,NC_074355.1__M__250,M,250,1750,bacteria,0.9998669624328613,0.746952,0.145392,0.022377,0.031985,0.031751,0.021542
NC_074355.1,NC_074355.1__M__200,M,200,1800,bacteria,0.9998303651809692,0.550450,0.281219,0.024578,0.035443,0.080409,0.027901
NC_074355.1,NC_074355.1__M__150,M,150,1850,phage,0.9998844861984253,0.092443,0.822017,0.014371,0.019785,0.035440,0.015944
NC_074355.1,NC_074355.1__M__100,M,100,1900,phage,0.9997747540473938,0.050846,0.878634,0.012705,0.018104,0.023839,0.015871
NC_074355.1,NC_074355.1__M__50,M,50,1950,phage,0.9995492100715637,0.021647,0.917496,0.011229,0.013688,0.021001,0.014940
NC_074355.1,NC_074355.1__M__1,M,1,1999,phage,0.9995843768119812,0.020265,0.920051,0.010642,0.014214,0.019644,0.015184
NC_074412.1,NC_074412.1__none__0,none,0,2000,phage,0.9339170455932617,0.056725,0.712753,0.024617,0.031165,0.145960,0.028779
NC_074412.1,NC_074412.1__M__500,M,500,1500,bacteria,0.9967644214630127,0.854101,0.061092,0.022569,0.022781,0.017948,0.021510
NC_074412.1,NC_074412.1__M__450,M,450,1550,bacteria,0.9984960556030273,0.807304,0.091829,0.028015,0.025572,0.019439,0.027842
NC_074412.1,NC_074412.1__M__400,M,400,1600,bacteria,0.9985187649726868,0.827730,0.075203,0.024254,0.026295,0.020329,0.026189
NC_074412.1,NC_074412.1__M__350,M,350,1650,bacteria,0.9975975155830383,0.815104,0.086254,0.022573,0.027313,0.024887,0.023870
NC_074412.1,NC_074412.1__M__300,M,300,1700,bacteria,0.9979045391082764,0.693427,0.190524,0.027530,0.030837,0.028520,0.029162
NC_074412.1,NC_074412.1__M__250,M,250,1750,bacteria,0.996696949005127,0.771861,0.131364,0.020418,0.025841,0.030701,0.019815
NC_074412.1,NC_074412.1__M__200,M,200,1800,bacteria,0.9953688383102417,0.744946,0.141374,0.021669,0.028975,0.039049,0.023987
NC_074412.1,NC_074412.1__M__150,M,150,1850,bacteria,0.9915546774864197,0.527923,0.293454,0.029239,0.039287,0.076105,0.033992
NC_074412.1,NC_074412.1__M__100,M,100,1900,phage,0.9857909679412842,0.243137,0.553178,0.029031,0.038828,0.102455,0.033371
NC_074412.1,NC_074412.1__M__50,M,50,1950,phage,0.9445853233337402,0.068964,0.716040,0.020905,0.027203,0.141208,0.025680
NC_074412.1,NC_074412.1__M__1,M,1,1999,phage,0.9337869882583618,0.056789,0.711605,0.024638,0.031213,0.146928,0.028827
NC_074484.1,NC_074484.1__none__0,none,0,2000,phage,0.999419093132019,0.025583,0.896822,0.015031,0.016965,0.026639,0.018960
NC_074484.1,NC_074484.1__M__500,M,500,1500,bacteria,0.9992616772651672,0.854961,0.064750,0.016535,0.018837,0.027889,0.017028
NC_074484.1,NC_074484.1__M__450,M,450,1550,bacteria,0.9992631077766418,0.860651,0.058196,0.016384,0.019019,0.028085,0.017665
NC_074484.1,NC_074484.1__M__400,M,400,1600,bacteria,0.9996360540390015,0.809967,0.092075,0.017882,0.021374,0.038284,0.020418
NC_074484.1,NC_074484.1__M__350,M,350,1650,bacteria,0.9996542930603027,0.842878,0.068972,0.016218,0.019731,0.033994,0.018207
NC_074484.1,NC_074484.1__M__300,M,300,1700,bacteria,0.9997486472129822,0.774903,0.119315,0.017565,0.022936,0.044221,0.021061
NC_074484.1,NC_074484.1__M__250,M,250,1750,bacteria,0.9996768236160278,0.671378,0.217705,0.018053,0.027878,0.043754,0.021231
