contig_id,frag_id,pad_char,pad_len,real_len,pred_class,reliability,prob_bacteria,prob_phage,prob_eukarya,prob_archaea,prob_plasmid,prob_virus
NC_077040.1,NC_077040.1__M__100,M,100,1900,virus,0.9909663200378418,0.020856,0.023019,0.035027,0.018651,0.023669,0.878777
NC_077040.1,NC_077040.1__M__50,M,50,1950,virus,0.9909358620643616,0.033879,0.030719,0.095065,0.027467,0.036679,0.776190
NC_077040.1,NC_077040.1__M__1,M,1,1999,virus,0.9904746413230896,0.033415,0.030025,0.089593,0.027465,0.035852,0.783650
NC_073802.1,NC_073802.1__none__0,none,0,2000,phage,0.9998738765716553,0.016376,0.916349,0.016141,0.017069,0.017129,0.016937
NC_073802.1,NC_073802.1__M__500,M,500,1500,phage,0.9997040629386902,0.017022,0.916250,0.015025,0.016413,0.017358,0.017933
NC_073802.1,NC_073802.1__M__450,M,450,1550,phage,0.999749481678009,0.016270,0.916727,0.015630,0.016960,0.016449,0.017965
NC_073802.1,NC_073802.1__M__400,M,400,1600,phage,0.9997712969779968,0.017053,0.916767,0.014930,0.016531,0.017205,0.017515
NC_073802.1,NC_073802.1__M__350,M,350,1650,phage,0.9997270703315735,0.017182,0.915973,0.015053,0.016908,0.016878,0.018005
NC_073802.1,NC_073802.1__M__300,M,300,1700,phage,0.9997829794883728,0.016763,0.917436,0.014596,0.016704,0.017121,0.017380
NC_073802.1,NC_073802.1__M__250,M,250,1750,phage,0.9998406171798706,0.015842,0.919745,0.014720,0.016613,0.016160,0.016919
NC_073802.1,NC_073802.1__M__200,M,200,1800,phage,0.9998586177825928,0.016250,0.916656,0.015156,0.016627,0.018485,0.016827
NC_073802.1,NC_073802.1__M__150,M,150,1850,phage,0.9998849630355835,0.015911,0.915320,0.016363,0.017005,0.018465,0.016936
NC_073802.1,NC_073802.1__M__100,M,100,1900,phage,0.999848484992981,0.015881,0.913734,0.016609,0.017278,0.019804,0.016694
NC_073802.1,NC_073802.1__M__50,M,50,1950,phage,0.9998447895050049,0.015793,0.915299,0.016447,0.017400,0.018109,0.016952
NC_073802.1,NC_073802.1__M__1,M,1,1999,phage,0.9998738765716553,0.016383,0.916303,0.016150,0.017072,0.017154,0.016938
NC_073874.1,NC_073874.1__none__0,none,0,2000,phage,0.9983696341514587,0.023575,0.873338,0.016515,0.017533,0.049485,0.019554
NC_073874.1,NC_073874.1__M__500,M,500,1500,phage,0.9932717680931091,0.053179,0.850233,0.014736,0.016312,0.048142,0.017398
NC_073874.1,NC_073874.1__M__450,M,450,1550,phage,0.9946967363357544,0.040299,0.873222,0.014332,0.015211,0.039951,0.016984
NC_073874.1,NC_073874.1__M__400,M,400,1600,phage,0.9951695799827576,0.037318,0.877854,0.013344,0.015061,0.039608,0.016815
NC_073874.1,NC_073874.1__M__350,M,350,1650,phage,0.9961495399475098,0.043824,0.854929,0.014304,0.016792,0.053042,0.017109
NC_073874.1,NC_073874.1__M__300,M,300,1700,phage,0.996313750743866,0.029047,0.889528,0.012730,0.014939,0.037869,0.015887
NC_073874.1,NC_073874.1__M__250,M,250,1750,phage,0.9962205290794373,0.025270,0.888068,0.013905,0.015780,0.040044,0.016934
NC_073874.1,NC_073874.1__M__200,M,200,1800,phage,0.996479332447052,0.026482,0.870119,0.015772,0.016455,0.052562,0.018611
NC_073874.1,NC_073874.1__M__150,M,150,1850,phage,0.9973125457763672,0.037153,0.822672,0.020057,0.020583,0.077199,0.022336
NC_073874.1,NC_073874.1__M__100,M,100,1900,phage,0.9969236254692078,0.045942,0.787379,0.018981,0.021435,0.104751,0.021512
NC_073874.1,NC_073874.1__M__50,M,50,1950,phage,0.9977288842201233,0.044257,0.811129,0.019030,0.020629,0.083608,0.021347
NC_073874.1,NC_073874.1__M__1,M,1,1999,phage,0.9983684420585632,0.023585,0.873351,0.016513,0.017535,0.049467,0.019550
NC_073882.1,NC_073882.1__none__0,none,0,2000,phage,0.9999657869338989,0.017620,0.919289,0.014970,0.016403,0.015818,0.015901
NC_073882.1,NC_073882.1__M__500,M,500,1500,phage,0.999563992023468,0.025934,0.909971,0.013937,0.015162,0.019346,0.015650
NC_073882.1,NC_073882.1__M__450,M,450,1550,phage,0.9996265172958374,0.022728,0.913922,0.013996,0.015512,0.017845,0.015998
NC_073882.1,NC_073882.1__M__400,M,400,1600,phage,0.9996910095214844,0.021139,0.915422,0.014429,0.015785,0.017084,0.016141
NC_073882.1,NC_073882.1__M__350,M,350,1650,phage,0.999848484992981,0.023068,0.913408,0.014625,0.015503,0.017472,0.015924
NC_073882.1,NC_073882.1__M__300,M,300,1700,phage,0.9998944997787476,0.021654,0.915023,0.014979,0.015665,0.017064,0.015615
NC_073882.1,NC_073882.1__M__250,M,250,1750,phage,0.9999253749847412,0.018422,0.919070,0.014651,0.015517,0.016955,0.015385
NC_073882.1,NC_073882.1__M__200,M,200,1800,phage,0.9999405145645142,0.016978,0.920750,0.014940,0.015772,0.016196,0.015363
NC_073882.1,NC_073882.1__M__150,M,150,1850,phage,0.9999569654464722,0.017650,0.917746,0.015121,0.016308,0.017474,0.015701
NC_073882.1,NC_073882.1__M__100,M,100,1900,phage,0.9999575614929199,0.016995,0.920114,0.014868,0.016387,0.016298,0.015337
NC_073882.1,NC_073882.1__M__50,M,50,1950,phage,0.9999608993530273,0.016646,0.920736,0.014952,0.016372,0.015789,0.015504
NC_073882.1,NC_073882.1__M__1,M,1,1999,phage,0.9999657869338989,0.017627,0.919285,0.014968,0.016398,0.015821,0.015901
NC_073952.1,NC_073952.1__none__0,none,0,2000,phage,0.9955819249153137,0.053211,0.874093,0.014732,0.016660,0.023677,0.017625
NC_073952.1,NC_073952.1__M__500,M,500,1500,phage,0.9933381080627441,0.033807,0.886902,0.015228,0.017778,0.028571,0.017714
NC_073952.1,NC_073952.1__M__450,M,450,1550,phage,0.9927833080291748,0.039865,0.882307,0.014957,0.017192,0.028272,0.017408
NC_073952.1,NC_073952.1__M__400,M,400,1600,phage,0.9926274418830872,0.042922,0.884154,0.014454,0.016766,0.024676,0.017027
NC_073952.1,NC_073952.1__M__350,M,350,1650,phage,0.9942578077316284,0.042035,0.875535,0.015280,0.017819,0.031881,0.017449
NC_073952.1,NC_073952.1__M__300,M,300,1700,phage,0.9967638254165649,0.034965,0.896633,0.014398,0.016087,0.021229,0.016689
NC_073952.1,NC_073952.1__M__250,M,250,1750,phage,0.9976149797439575,0.047010,0.877639,0.014599,0.016507,0.027126,0.017119
NC_073952.1,NC_073952.1__M__200,M,200,1800,phage,0.9975589513778687,0.045175,0.882433,0.014567,0.016536,0.024290,0.016999
NC_073952.1,NC_073952.1__M__150,M,150,1850,phage,0.9968410730361938,0.041704,0.888968,0.014699,0.016161,0.021297,0.017171
NC_073952.1,NC_073952.1__M__100,M,100,1900,phage,0.9950708150863647,0.041666,0.889523,0.014718,0.015949,0.020937,0.017208
NC_073952.1,NC_073952.1__M__50,M,50,1950,phage,0.9950230121612549,0.043018,0.884201,0.014696,0.016647,0.024055,0.017384
NC_073952.1,NC_073952.1__M__1,M,1,1999,phage,0.9955892562866211,0.053496,0.873714,0.014735,0.016676,0.023747,0.017632
NC_073983.1,NC_073983.1__none__0,none,0,2000,phage,0.9977121353149414,0.018796,0.888447,0.016778,0.020918,0.034413,0.020649
NC_073983.1,NC_073983.1__M__500,M,500,1500,phage,0.9927619099617004,0.035543,0.774370,0.021593,0.027682,0.106596,0.034216
NC_073983.1,NC_073983.1__M__450,M,450,1550,phage,0.9901650547981262,0.031042,0.805038,0.021130,0.026920,0.082129,0.033741
NC_073983.1,NC_073983.1__M__400,M,400,1600,phage,0.9915226697921753,0.026049,0.815346,0.021228,0.027840,0.070063,0.039475
NC_073983.1,NC_073983.1__M__350,M,350,1650,phage,0.9939537644386292,0.022770,0.846789,0.019890,0.024891,0.050930,0.034731
NC_073983.1,NC_073983.1__M__300,M,300,1700,phage,0.9977104663848877,0.020424,0.866642,0.017743,0.022861,0.047678,0.024652
NC_073983.1,NC_073983.1__M__250,M,250,1750,phage,0.9979454874992371,0.021459,0.862623,0.017758,0.023732,0.051354,0.023075
NC_073983.1,NC_073983.1__M__200,M,200,1800,phage,0.9973065853118896,0.021823,0.856421,0.018532,0.023732,0.056004,0.023487
NC_073983.1,NC_073983.1__M__150,M,150,1850,phage,0.9971454739570618,0.021353,0.864386,0.018310,0.023192,0.049870,0.022889
NC_073983.1,NC_073983.1__M__100,M,100,1900,phage,0.9974609613418579,0.020137,0.876065,0.017452,0.021896,0.043004,0.021445
NC_073983.1,NC_073983.1__M__50,M,50,1950,phage,0.9974114298820496,0.019154,0.884330,0.016982,0.021482,0.036590,0.021463
NC_073983.1,NC_073983.1__M__1,M,1,1999,phage,0.9977079629898071,0.018793,0.888342,0.016771,0.020939,0.034484,0.020670
NC_073999.1,NC_073999.1__none__0,none,0,2000,phage,0.9999524354934692,0.059897,0.818498,0.017840,0.024237,0.039708,0.039820
NC_073999.1,NC_073999.1__M__500,M,500,1500,phage,0.9997842907905579,0.226043,0.609097,0.030559,0.029041,0.061149,0.044111
NC_073999.1,NC_073999.1__M__450,M,450,1550,phage,0.9997676014900208,0.225600,0.589889,0.031112,0.031679,0.068237,0.053483
NC_073999.1,NC_073999.1__M__400,M,400,1600,phage,0.9997326731681824,0.152129,0.694468,0.026867,0.028489,0.055442,0.042605
NC_073999.1,NC_073999.1__M__350,M,350,1650,phage,0.9997798800468445,0.221130,0.591466,0.029616,0.034113,0.075791,0.047884
NC_073999.1,NC_073999.1__M__300,M,300,1700,phage,0.9998549222946167,0.133082,0.732178,0.023521,0.028741,0.045026,0.037452
NC_073999.1,NC_073999.1__M__250,M,250,1750,phage,0.9998828172683716,0.112210,0.763248,0.023079,0.028411,0.034900,0.038152
NC_073999.1,NC_073999.1__M__200,M,200,1800,phage,0.9998729228973389,0.102100,0.778689,0.021729,0.026922,0.034689,0.035871
NC_073999.1,NC_073999.1__M__150,M,150,1850,phage,0.9998769760131836,0.103247,0.775982,0.020832,0.026356,0.035577,0.038007
NC_073999.1,NC_073999.1__M__100,M,100,1900,phage,0.9999024868011475,0.037264,0.877787,0.015026,0.019616,0.024661,0.025646
NC_073999.1,NC_073999.1__M__50,M,50,1950,phage,0.9999521970748901,0.042210,0.853285,0.016178,0.022306,0.028644,0.037377
NC_073999.1,NC_073999.1__M__1,M,1,1999,phage,0.9999525547027588,0.059737,0.818731,0.017832,0.024215,0.039713,0.039771
NC_074034.1,NC_074034.1__none__0,none,0,2000,plasmid,0.9997801184654236,0.027477,0.314638,0.031168,0.031788,0.559332,0.035597
NC_074034.1,NC_074034.1__M__500,M,500,1500,plasmid,0.9997695088386536,0.045918,0.201519,0.024859,0.027818,0.671719,0.028167
NC_074034.1,NC_074034.1__M__450,M,450,1550,plasmid,0.9998204112052917,0.035033,0.177526,0.025745,0.026717,0.706375,0.028603
NC_074034.1,NC_074034.1__M__400,M,400,1600,plasmid,0.9998431205749512,0.035483,0.271792,0.027429,0.028593,0.606390,0.030313
NC_074034.1,NC_074034.1__M__350,M,350,1650,plasmid,0.9998650550842285,0.039923,0.384198,0.030650,0.031425,0.482076,0.031727
NC_074034.1,NC_074034.1__M__300,M,300,1700,plasmid,0.9998772144317627,0.032971,0.345910,0.029651,0.030410,0.529984,0.031073
NC_074034.1,NC_074034.1__M__250,M,250,1750,plasmid,0.9999006986618042,0.028446,0.191746,0.025324,0.025338,0.702825,0.026322
NC_074034.1,NC_074034.1__M__200,M,200,1800,plasmid,0.9998897314071655,0.027084,0.195035,0.025272,0.026122,0.698402,0.028085
NC_074034.1,NC_074034.1__M__150,M,150,1850,plasmid,0.9998961687088013,0.026164,0.181233,0.025999,0.026577,0.709710,0.030317
NC_074034.1,NC_074034.1__M__100,M,100,1900,plasmid,0.9998605251312256,0.024032,0.158992,0.026459,0.026171,0.732902,0.031445
NC_074034.1,NC_074034.1__M__50,M,50,1950,plasmid,0.9998340606689453,0.024410,0.186599,0.027000,0.027198,0.702468,0.032325
NC_074034.1,NC_074034.1__M__1,M,1,1999,plasmid,0.9997789263725281,0.027473,0.314869,0.031187,0.031802,0.559063,0.035608
NC_074251.1,NC_074251.1__none__0,none,0,2000,phage,0.9989151954650879,0.016814,0.912117,0.014743,0.015777,0.023902,0.016647
NC_074251.1,NC_074251.1__M__500,M,500,1500,phage,0.9890118837356567,0.021957,0.908214,0.014127,0.014516,0.023441,0.017745
NC_074251.1,NC_074251.1__M__450,M,450,1550,phage,0.9919822812080383,0.019139,0.903887,0.015110,0.015900,0.027759,0.018205
NC_074251.1,NC_074251.1__M__400,M,400,1600,phage,0.9945547580718994,0.019591,0.905186,0.015080,0.015997,0.026469,0.017677
NC_074251.1,NC_074251.1__M__350,M,350,1650,phage,0.9947817921638489,0.024479,0.904934,0.015039,0.015797,0.021554,0.018198
NC_074251.1,NC_074251.1__M__300,M,300,1700,phage,0.9959253072738647,0.019112,0.912796,0.014393,0.015188,0.021139,0.017372
NC_074251.1,NC_074251.1__M__250,M,250,1750,phage,0.9978684186935425,0.019761,0.909136,0.014831,0.015634,0.023044,0.017593
NC_074251.1,NC_074251.1__M__200,M,200,1800,phage,0.9981122016906738,0.023372,0.899342,0.015087,0.015736,0.028501,0.017961
NC_074251.1,NC_074251.1__M__150,M,150,1850,phage,0.9985696077346802,0.020896,0.902555,0.015252,0.015943,0.027298,0.018057
NC_074251.1,NC_074251.1__M__100,M,100,1900,phage,0.9987549781799316,0.019779,0.902768,0.015132,0.015950,0.028755,0.017616
NC_074251.1,NC_074251.1__M__50,M,50,1950,phage,0.9988508224487305,0.017973,0.908393,0.014803,0.015642,0.026110,0.017079
NC_074251.1,NC_074251.1__M__1,M,1,1999,phage,0.9989097118377686,0.016808,0.912183,0.014747,0.015780,0.023835,0.016646
NC_074274.1,NC_074274.1__none__0,none,0,2000,phage,0.9888871312141418,0.083862,0.701287,0.037762,0.050988,0.095052,0.031049
NC_074274.1,NC_074274.1__M__500,M,500,1500,bacteria,0.9428378939628601,0.245107,0.118123,0.182973,0.219088,0.166761,0.067948
NC_074274.1,NC_074274.1__M__450,M,450,1550,archaea,0.9328774213790894,0.190204,0.128306,0.177736,0.267561,0.168839,0.067355
NC_074274.1,NC_074274.1__M__400,M,400,1600,eukarya,0.8972827196121216,0.102720,0.098565,0.435640,0.180325,0.117950,0.064800
NC_074274.1,NC_074274.1__M__350,M,350,1650,eukarya,0.9212522506713867,0.086927,0.110955,0.476786,0.133952,0.106722,0.084658
NC_074274.1,NC_074274.1__M__300,M,300,1700,phage,0.9434996247291565,0.093406,0.258594,0.228826,0.135011,0.216297,0.067866
NC_074274.1,NC_074274.1__M__250,M,250,1750,phage,0.9701941609382629,0.103106,0.318307,0.145208,0.182875,0.188357,0.062145
NC_074274.1,NC_074274.1__M__200,M,200,1800,phage,0.977294921875,0.077955,0.550335,0.056789,0.126392,0.146610,0.041918
NC_074274.1,NC_074274.1__M__150,M,150,1850,phage,0.9873573780059814,0.076842,0.626701,0.045441,0.095647,0.116633,0.038737
NC_074274.1,NC_074274.1__M__100,M,100,1900,phage,0.9888440370559692,0.087228,0.692170,0.033385,0.057380,0.097018,0.032819
NC_074274.1,NC_074274.1__M__50,M,50,1950,phage,0.9878984093666077,0.074039,0.731383,0.031707,0.047193,0.084892,0.030786
NC_074274.1,NC_074274.1__M__1,M,1,1999,phage,0.9889312982559204,0.084630,0.699144,0.037848,0.051129,0.096137,0.031112
NC_074278.1,NC_074278.1__none__0,none,0,2000,phage,0.9924936294555664,0.212417,0.659633,0.025939,0.027439,0.051000,0.023572
NC_074278.1,NC_074278.1__M__500,M,500,1500,eukarya,0.9496980905532837,0.244730,0.134866,0.506416,0.033573,0.038465,0.041950
NC_074278.1,NC_074278.1__M__450,M,450,1550,eukarya,0.940891444683075,0.224364,0.156563,0.505283,0.034154,0.033448,0.046187
NC_074278.1,NC_074278.1__M__400,M,400,1600,bacteria,0.9695302248001099,0.421212,0.312571,0.139178,0.038012,0.054150,0.034877
NC_074278.1,NC_074278.1__M__350,M,350,1650,bacteria,0.979253888130188,0.521996,0.222388,0.132787,0.036879,0.049909,0.036042
NC_074278.1,NC_074278.1__M__300,M,300,1700,bacteria,0.9842892289161682,0.404183,0.293320,0.185626,0.037582,0.043031,0.036259
NC_074278.1,NC_074278.1__M__250,M,250,1750,phage,0.992302417755127,0.354254,0.501066,0.041278,0.031042,0.047152,0.025208
NC_074278.1,NC_074278.1__M__200,M,200,1800,phage,0.9945350885391235,0.255552,0.611788,0.023505,0.028255,0.058079,0.022821
NC_074278.1,NC_074278.1__M__150,M,150,1850,phage,0.9905139207839966,0.268836,0.585493,0.037975,0.030183,0.051990,0.025524
NC_074278.1,NC_074278.1__M__100,M,100,1900,phage,0.9931322932243347,0.248471,0.582771,0.059677,0.032532,0.045446,0.031103
NC_074278.1,NC_074278.1__M__50,M,50,1950,phage,0.9928613305091858,0.260510,0.584496,0.041766,0.031150,0.053558,0.028520
NC_074278.1,NC_074278.1__M__1,M,1,1999,phage,0.9925219416618347,0.213469,0.658735,0.025781,0.027437,0.051059,0.023519
NC_074318.1,NC_074318.1__none__0,none,0,2000,phage,0.9971087574958801,0.029999,0.631164,0.025829,0.030526,0.249749,0.032732
NC_074318.1,NC_074318.1__M__500,M,500,1500,phage,0.9991022348403931,0.020237,0.911015,0.013876,0.013431,0.019011,0.022430
NC_074318.1,NC_074318.1__M__450,M,450,1550,phage,0.9982669353485107,0.019206,0.908108,0.014761,0.012183,0.020491,0.025251
NC_074318.1,NC_074318.1__M__400,M,400,1600,phage,0.9977102279663086,0.023688,0.865779,0.018174,0.015133,0.048837,0.028389
NC_074318.1,NC_074318.1__M__350,M,350,1650,phage,0.997979462146759,0.020695,0.877457,0.015214,0.015309,0.049021,0.022304
NC_074318.1,NC_074318.1__M__300,M,300,1700,phage,0.9978162050247192,0.024581,0.824285,0.017478,0.018788,0.091576,0.023292
NC_074318.1,NC_074318.1__M__250,M,250,1750,phage,0.9974607229232788,0.028831,0.695237,0.024628,0.026357,0.193665,0.031283
NC_074318.1,NC_074318.1__M__200,M,200,1800,phage,0.9954794645309448,0.027381,0.730564,0.024904,0.025972,0.158295,0.032884
NC_074318.1,NC_074318.1__M__150,M,150,1850,phage,0.9928942322731018,0.032436,0.699360,0.026598,0.024868,0.177792,0.038946
NC_074318.1,NC_074318.1__M__100,M,100,1900,phage,0.9944971203804016,0.028576,0.709718,0.027601,0.025347,0.170499,0.038259
NC_074318.1,NC_074318.1__M__50,M,50,1950,phage,0.9957438111305237,0.029167,0.666614,0.024262,0.030066,0.219134,0.030757
NC_074318.1,NC_074318.1__M__1,M,1,1999,phage,0.9971292614936829,0.030051,0.631610,0.025895,0.030595,0.248990,0.032860
NC_074355.1,NC_074355.1__none__0,none,0,2000,phage,0.9995829463005066,0.020276,0.920026,0.010644,0.014208,0.019662,0.015183
NC_074355.1,NC_074355.1__M__500,M,500,1500,phage,0.9995712637901306,0.048148,0.797607,0.062472,0.025886,0.037745,0.028141
NC_074355.1,NC_074355.1__M__450,M,450,1550,phage,0.9996359348297119,0.040126,0.814367,0.059899,0.023992,0.031546,0.030071
NC_074355.1,NC_074355.1__M__400,M,400,1600,phage,0.9996140599250793,0.038600,0.793497,0.073116,0.025345,0.032070,0.037372
NC_074355.1,NC_074355.1__M__350,M,350,1650,phage,0.9996699094772339,0.028107,0.893984,0.016848,0.018527,0.023210,0.019325
NC_074355.1,NC_074355.1__M__300,M,300,1700,phage,0.9995805621147156,0.019922,0.918145,0.011346,0.016613,0.016276,0.017699
NC_074355.1,NC_074355.1__M__250,M,250,1750,phage,0.9992994070053101,0.020819,0.916547,0.011266,0.016187,0.018174,0.017007
NC_074355.1,NC_074355.1__M__200,M,200,1800,phage,0.9996077418327332,0.021862,0.916113,0.010858,0.015074,0.020497,0.015595
NC_074355.1,NC_074355.1__M__150,M,150,1850,phage,0.9997000694274902,0.018040,0.925998,0.009721,0.014483,0.016947,0.014810
NC_074355.1,NC_074355.1__M__100,M,100,1900,phage,0.9995928406715393,0.020593,0.921491,0.009815,0.014761,0.018240,0.015099
NC_074355.1,NC_074355.1__M__50,M,50,1950,phage,0.9995073080062866,0.020084,0.923724,0.009818,0.013952,0.017644,0.014779
NC_074355.1,NC_074355.1__M__1,M,1,1999,phage,0.9995843768119812,0.020265,0.920049,0.010641,0.014213,0.019650,0.015182
NC_074412.1,NC_074412.1__none__0,none,0,2000,phage,0.9339081645011902,0.056732,0.712735,0.024617,0.031167,0.145968,0.028781
NC_074412.1,NC_074412.1__M__500,M,500,1500,phage,0.9686183929443359,0.050285,0.851152,0.018479,0.018832,0.033485,0.027767
NC_074412.1,NC_074412.1__M__450,M,450,1550,phage,0.9568451642990112,0.083659,0.808573,0.020373,0.020105,0.041828,0.025462
NC_074412.1,NC_074412.1__M__400,M,400,1600,phage,0.9470211267471313,0.108952,0.760851,0.020555,0.021697,0.063637,0.024308
NC_074412.1,NC_074412.1__M__350,M,350,1650,phage,0.9423096179962158,0.084285,0.774730,0.022057,0.022374,0.069345,0.027209
NC_074412.1,NC_074412.1__M__300,M,300,1700,phage,0.9607357978820801,0.049301,0.845357,0.014294,0.017766,0.055228,0.018054
NC_074412.1,NC_074412.1__M__250,M,250,1750,phage,0.937997043132782,0.088262,0.689779,0.018373,0.022483,0.159411,0.021693
NC_074412.1,NC_074412.1__M__200,M,200,1800,phage,0.9514887928962708,0.078920,0.648866,0.019816,0.024253,0.204575,0.023571
NC_074412.1,NC_074412.1__M__150,M,150,1850,phage,0.9468430280685425,0.057495,0.719070,0.016861,0.021893,0.164259,0.020422
NC_074412.1,NC_074412.1__M__100,M,100,1900,phage,0.9467800855636597,0.071449,0.607640,0.021226,0.026741,0.248534,0.024410
NC_074412.1,NC_074412.1__M__50,M,50,1950,phage,0.9560361504554749,0.043416,0.753586,0.019303,0.024693,0.136618,0.022383
NC_074412.1,NC_074412.1__M__1,M,1,1999,phage,0.933785617351532,0.056791,0.711599,0.024637,0.031214,0.146932,0.028827
NC_074484.1,NC_074484.1__none__0,none,0,2000,phage,0.999419093132019,0.025587,0.896820,0.015030,0.016965,0.026637,0.018960
NC_074484.1,NC_074484.1__M__500,M,500,1500,phage,0.9982799291610718,0.040602,0.872625,0.015000,0.016166,0.038581,0.017026
NC_074484.1,NC_074484.1__M__450,M,450,1550,phage,0.9979586601257324,0.036347,0.880848,0.014029,0.015977,0.036206,0.016593
NC_074484.1,NC_074484.1__M__400,M,400,1600,phage,0.9983935952186584,0.028085,0.895751,0.014506,0.016094,0.028266,0.017297
NC_074484.1,NC_074484.1__M__350,M,350,1650,phage,0.998803973197937,0.024118,0.904314,0.013735,0.016353,0.024677,0.016803
NC_074484.1,NC_074484.1__M__300,M,300,1700,phage,0.999330997467041,0.025475,0.907379,0.013284,0.016427,0.020379,0.017055
NC_074484.1,NC_074484.1__M__250,M,250,1750,phage,0.999504804611206,0.019001,0.916754,0.013594,0.016408,0.017063,0.017180
NC_074484.1,NC_074484.1__M__200,M,200,1800,phage,0.9994365572929382,0.018736,0.915982,0.013923,0.016514,0.017103,0.017743
NC_074484.1,NC_074484.1__M__150,M,150,1850,phage,0.9993665814399719,0.019411,0.913355,0.014306,0.016873,0.018082,0.017973
NC_074484.1,NC_074484.1__M__100,M,100,1900,phage,0.9994717240333557,0.020219,0.912647,0.014177,0.016296,0.018569,0.018092
NC_074484.1,NC_074484.1__M__50,M,50,1950,phage,0.9993427395820618,0.025338,0.897902,0.015202,0.017061,0.025249,0.019248
NC_074484.1,NC_074484.1__M__1,M,1,1999,phage,0.9994204044342041,0.025552,0.896961,0.015012,0.016961,0.026548,0.018965
NC_074487.1,NC_074487.1__none__0,none,0,2000,phage,0.9996353387832642,0.015415,0.917896,0.014977,0.016220,0.019922,0.015571
NC_074487.1,NC_074487.1__M__500,M,500,1500,phage,0.9958717226982117,0.035039,0.882740,0.024517,0.017694,0.024990,0.015019
NC_074487.1,NC_074487.1__M__450,M,450,1550,phage,0.9957583546638489,0.027409,0.903749,0.018217,0.015324,0.021098,0.014202
NC_074487.1,NC_074487.1__M__400,M,400,1600,phage,0.9964660406112671,0.025034,0.909347,0.015831,0.014817,0.020642,0.014329
NC_074487.1,NC_074487.1__M__350,M,350,1650,phage,0.9971574544906616,0.019397,0.910493,0.015366,0.016114,0.022990,0.015641
NC_074487.1,NC_074487.1__M__300,M,300,1700,phage,0.9975784420967102,0.018226,0.915972,0.014464,0.015411,0.020072,0.015854
NC_074487.1,NC_074487.1__M__250,M,250,1750,phage,0.9983106851577759,0.017750,0.917885,0.014219,0.015202,0.018808,0.016136
NC_074487.1,NC_074487.1__M__200,M,200,1800,phage,0.9991376399993896,0.019189,0.914713,0.014632,0.015730,0.019207,0.016529
NC_074487.1,NC_074487.1__M__150,M,150,1850,phage,0.9993962049484253,0.021180,0.908991,0.014875,0.016144,0.022577,0.016233
NC_074487.1,NC_074487.1__M__100,M,100,1900,phage,0.9995720982551575,0.016883,0.920062,0.014272,0.015908,0.017157,0.015719
NC_074487.1,NC_074487.1__M__50,M,50,1950,phage,0.9994469285011292,0.017063,0.918601,0.014515,0.016179,0.018089,0.015552
NC_074487.1,NC_074487.1__M__1,M,1,1999,phage,0.9996358156204224,0.015416,0.917875,0.014977,0.016222,0.019940,0.015569
NC_074536.1,NC_074536.1__none__0,none,0,2000,eukarya,0.9540199637413025,0.143851,0.145727,0.580918,0.061548,0.024071,0.043885
NC_074536.1,NC_074536.1__M__500,M,500,1500,eukarya,0.9500064253807068,0.051191,0.161669,0.684323,0.044306,0.018285,0.040226
NC_074536.1,NC_074536.1__M__450,M,450,1550,eukarya,0.935668408870697,0.043158,0.081336,0.801287,0.033226,0.012412,0.028580
NC_074536.1,NC_074536.1__M__400,M,400,1600,eukarya,0.8740414977073669,0.066030,0.115692,0.718473,0.044444,0.016094,0.039266
NC_074536.1,NC_074536.1__M__350,M,350,1650,eukarya,0.7592911124229431,0.043875,0.052377,0.821239,0.034036,0.013269,0.035203
NC_074536.1,NC_074536.1__M__300,M,300,1700,eukarya,0.7717779874801636,0.067111,0.085692,0.713158,0.049339,0.017798,0.066902
NC_074536.1,NC_074536.1__M__250,M,250,1750,eukarya,0.8617079257965088,0.092201,0.124832,0.640668,0.053517,0.020536,0.068247
NC_074536.1,NC_074536.1__M__200,M,200,1800,eukarya,0.8541837334632874,0.133720,0.190127,0.517331,0.070320,0.025661,0.062840
NC_074536.1,NC_074536.1__M__150,M,150,1850,eukarya,0.8783097267150879,0.069806,0.107601,0.714029,0.048496,0.016658,0.043411
NC_074536.1,NC_074536.1__M__100,M,100,1900,eukarya,0.9061510562896729,0.057169,0.103139,0.748577,0.040851,0.014548,0.035716
NC_074536.1,NC_074536.1__M__50,M,50,1950,eukarya,0.9434781670570374,0.109138,0.154186,0.613933,0.057469,0.022192,0.043082
NC_074536.1,NC_074536.1__M__1,M,1,1999,eukarya,0.9539891481399536,0.143960,0.145070,0.581739,0.061397,0.024037,0.043797
NC_074631.1,NC_074631.1__none__0,none,0,2000,phage,0.999903678894043,0.035166,0.910460,0.009821,0.012546,0.018294,0.013713
NC_074631.1,NC_074631.1__M__500,M,500,1500,phage,0.9993769526481628,0.125222,0.787274,0.016950,0.017351,0.034476,0.018726
NC_074631.1,NC_074631.1__M__450,M,450,1550,phage,0.9995397329330444,0.100270,0.821258,0.016229,0.015990,0.027364,0.018889
NC_074631.1,NC_074631.1__M__400,M,400,1600,phage,0.9996854066848755,0.076326,0.849275,0.015329,0.014996,0.026229,0.017845
NC_074631.1,NC_074631.1__M__350,M,350,1650,phage,0.9995823502540588,0.068409,0.864304,0.013008,0.014715,0.023632,0.015933
NC_074631.1,NC_074631.1__M__300,M,300,1700,phage,0.9997135996818542,0.042267,0.901868,0.010988,0.013403,0.016921,0.014554
